timestamp,url_archive,url_origin,redirect_url,redirect_timestamp,response,file
20110214161820,https://web.archive.org/web/20110214161820id_/http://www.iieii.com:80/?p=218,http://www.iieii.com:80/?p=218,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110214161820\%3fp%3d218
20110215081941,https://web.archive.org/web/20110215081941id_/http://www.iieii.com:80/?p=28,http://www.iieii.com:80/?p=28,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215081941\%3fp%3d28
20110215081946,https://web.archive.org/web/20110215081946id_/http://www.iieii.com:80/?p=30,http://www.iieii.com:80/?p=30,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215081946\%3fp%3d30
20110215081951,https://web.archive.org/web/20110215081951id_/http://www.iieii.com:80/?p=32,http://www.iieii.com:80/?p=32,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215081951\%3fp%3d32
20110215210507,https://web.archive.org/web/20110215210507id_/http://www.iieii.com:80/?p=46,http://www.iieii.com:80/?p=46,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210507\%3fp%3d46
20110214174912,https://web.archive.org/web/20110214174912id_/http://www.iieii.com:80/?p=49,http://www.iieii.com:80/?p=49,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110214174912\%3fp%3d49
20110215081956,https://web.archive.org/web/20110215081956id_/http://www.iieii.com:80/?p=5,http://www.iieii.com:80/?p=5,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215081956\%3fp%3d5
20110215210513,https://web.archive.org/web/20110215210513id_/http://www.iieii.com:80/?p=59,http://www.iieii.com:80/?p=59,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210513\%3fp%3d59
20110215210518,https://web.archive.org/web/20110215210518id_/http://www.iieii.com:80/?p=61,http://www.iieii.com:80/?p=61,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210518\%3fp%3d61
20110215082001,https://web.archive.org/web/20110215082001id_/http://www.iieii.com:80/?p=62,http://www.iieii.com:80/?p=62,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215082001\%3fp%3d62
20110215210523,https://web.archive.org/web/20110215210523id_/http://www.iieii.com:80/?p=7,http://www.iieii.com:80/?p=7,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210523\%3fp%3d7
20110215082006,https://web.archive.org/web/20110215082006id_/http://www.iieii.com:80/?p=9,http://www.iieii.com:80/?p=9,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215082006\%3fp%3d9
20110215210528,https://web.archive.org/web/20110215210528id_/http://www.iieii.com:80/?p=92,http://www.iieii.com:80/?p=92,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210528\%3fp%3d92
20110215082012,https://web.archive.org/web/20110215082012id_/http://www.iieii.com:80/?p=96,http://www.iieii.com:80/?p=96,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215082012\%3fp%3d96
20110215210533,https://web.archive.org/web/20110215210533id_/http://www.iieii.com:80/?p=98,http://www.iieii.com:80/?p=98,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210533\%3fp%3d98
20110215210538,https://web.archive.org/web/20110215210538id_/http://www.iieii.com:80/?page_id=2,http://www.iieii.com:80/?page_id=2,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215210538\%3fpage_id%3d2
20110215082017,https://web.archive.org/web/20110215082017id_/http://www.iieii.com:80/?page_id=219,http://www.iieii.com:80/?page_id=219,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110215082017\%3fpage_id%3d219
20110214174929,https://web.archive.org/web/20110214174929id_/http://www.iieii.com:80/?page_id=220,http://www.iieii.com:80/?page_id=220,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110214174929\%3fpage_id%3d220
20110214175111,https://web.archive.org/web/20110214175111id_/http://www.iieii.com:80/?page_id=222,http://www.iieii.com:80/?page_id=222,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110214175111\%3fpage_id%3d222
20110214174938,https://web.archive.org/web/20110214174938id_/http://www.iieii.com:80/?page_id=224,http://www.iieii.com:80/?page_id=224,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110214174938\%3fpage_id%3d224
20110214175118,https://web.archive.org/web/20110214175118id_/http://www.iieii.com:80/?page_id=226,http://www.iieii.com:80/?page_id=226,,,200,E:\iieii\waybackup_snapshots\www.iieii.com\20110214175118\%3fpage_id%3d226
